date,store,category,product,quantity,unit_price,salesperson,total_sales
2023-03-06,Store_D,Electronics,Cookbook,6,12.694733309897792,Bob,76.16839985938675
2023-03-15,Store_E,Clothing,Shirt,7,261.96650586211814,Diana,1833.765541034827
2023-02-09,Store_D,Books,Shirt,1,353.38388832552704,Diana,353.38388832552704
2023-06-22,Store_E,Books,Laptop,6,212.83343283022307,Eve,1277.0005969813385
2023-09-10,Store_E,Electronics,Laptop,5,306.5966784731232,Eve,1532.9833923656158
2023-02-26,Store_A,Books,Soccer,3,253.78821434669888,Alice,761.3646430400967
2023-01-14,Store_B,Electronics,Shirt,5,344.76112552430914,Bob,1723.8056276215457
2023-05-01,Store_B,Books,Jeans,2,478.23465520441744,Charlie,956.4693104088349
2023-01-26,Store_D,Clothing,Laptop,1,443.99280740994277,Eve,443.99280740994277
2023-05-12,Store_B,Sports,Soccer,4,124.57557786582447,Charlie,498.3023114632979
2023-11-25,Store_D,Electronics,Jeans,8,418.1700455584503,Alice,3345.3603644676023
2023-02-24,Store_C,Electronics,Mouse,4,311.62564189080456,Eve,1246.5025675632182
2023-11-17,Store_B,Electronics,Mouse,7,367.49141638598655,Eve,2572.4399147019058
2023-05-15,Store_D,Sports,Jeans,5,496.12174866862523,Eve,2480.608743343126
2023-04-18,Store_C,Home,Cookbook,1,202.39053646989356,Charlie,202.39053646989356
2023-08-24,Store_B,Sports,Mouse,4,157.10829906462646,Bob,628.4331962585059
2023-05-20,Store_E,Home,Shirt,6,119.39746638785482,Alice,716.3847983271289
2023-04-15,Store_E,Sports,Soccer,9,264.04646127756416,Charlie,2376.4181514980773
2023-04-15,Store_E,Home,Chair,2,200.7916890223237,Eve,401.5833780446474
2023-08-05,Store_A,Books,Cookbook,6,37.618919051687335,Charlie,225.71351431012403
2023-05-28,Store_C,Electronics,Jeans,5,117.58975822398897,Diana,587.9487911199449
2023-02-25,Store_C,Books,Tennis,5,80.5837264595032,Alice,402.91863229751596
2023-08-12,Store_B,Home,Chair,5,47.35398793694294,Alice,236.7699396847147
2023-02-16,Store_E,Books,Soccer,5,178.13282196523568,Alice,890.6641098261784
2023-07-12,Store_E,Home,Laptop,4,263.92537601124013,Bob,1055.7015040449605
2023-08-25,Store_E,Clothing,Chair,7,24.9146357790132,Diana,174.4024504530924
2023-10-21,Store_D,Electronics,Mouse,5,146.35877281555224,Eve,731.7938640777612
2023-03-02,Store_B,Clothing,Laptop,2,361.58557800737015,Charlie,723.1711560147403
2023-01-09,Store_B,Electronics,Laptop,5,351.1334157850689,Charlie,1755.6670789253444
2023-10-15,Store_B,Electronics,Shirt,3,63.5564589422493,Alice,190.6693768267479
2023-07-09,Store_E,Electronics,Mouse,1,393.41928080359185,Charlie,393.41928080359185
2023-03-08,Store_C,Clothing,Laptop,7,44.79340895241151,Eve,313.5538626668806
2023-11-06,Store_B,Sports,Cookbook,2,236.6606615144628,Alice,473.3213230289256
2023-01-30,Store_A,Clothing,Lamp,2,281.7875516415769,Charlie,563.5751032831538
2023-10-27,Store_D,Books,Novel,8,32.41510675789729,Eve,259.32085406317833
2023-06-18,Store_C,Sports,Jeans,4,331.08410123901507,Alice,1324.3364049560603
2023-07-16,Store_D,Clothing,Mouse,2,38.04546285213577,Eve,76.09092570427154
2023-04-01,Store_B,Home,Lamp,2,309.8062629189343,Eve,619.6125258378686
2023-06-26,Store_C,Sports,Laptop,1,233.98963383056093,Alice,233.98963383056093
2023-04-07,Store_A,Home,Jeans,3,338.4485115997433,Charlie,1015.3455347992299
2023-11-01,Store_C,Books,Novel,8,131.79225887483148,Eve,1054.3380709986518
2023-03-31,Store_A,Home,Novel,1,411.6868985813488,Bob,411.6868985813488
2023-08-15,Store_D,Clothing,Cookbook,8,273.0059384415785,Diana,2184.047507532628
2023-05-05,Store_A,Sports,Laptop,8,12.587592521799927,Charlie,100.70074017439941
2023-07-31,Store_C,Books,Mouse,4,349.48998719252313,Bob,1397.9599487700925
2023-12-09,Store_A,Electronics,Shirt,6,42.93836140503024,Bob,257.63016843018147
2023-09-29,Store_E,Home,Tennis,6,156.5558018284352,Alice,939.3348109706112
2023-10-03,Store_D,Home,Shirt,3,174.02738017369722,Bob,522.0821405210917
2023-12-18,Store_C,Electronics,Shirt,6,100.36359037880258,Charlie,602.1815422728155
2023-09-08,Store_E,Home,Jeans,9,52.57397670945842,Eve,473.1657903851258
2023-07-15,Store_A,Sports,Shirt,8,33.390671000203234,Charlie,267.1253680016259
2023-04-11,Store_C,Sports,Lamp,2,17.816048070200335,Bob,35.63209614040067
2023-04-03,Store_A,Books,Mouse,9,40.48070678366773,Diana,364.3263610530096
2023-11-14,Store_E,Home,Lamp,3,218.91392838044675,Diana,656.7417851413402
2023-01-13,Store_A,Books,Mouse,3,58.920451650014975,Charlie,176.76135495004493
2023-07-10,Store_C,Sports,Lamp,3,396.5479106011003,Alice,1189.6437318033009
2023-08-03,Store_E,Sports,Cookbook,2,170.85782139376386,Charlie,341.7156427875277
2023-11-12,Store_D,Sports,Jeans,4,379.1983718601113,Diana,1516.7934874404452
2023-04-26,Store_D,Home,Mouse,6,363.11439632327136,Charlie,2178.686377939628
2023-05-19,Store_C,Clothing,Tennis,4,314.79746370747006,Charlie,1259.1898548298802
2023-10-13,Store_A,Clothing,Soccer,1,189.88154012162414,Diana,189.88154012162414
2023-01-16,Store_E,Sports,Tennis,3,360.3281894007736,Eve,1080.9845682023208
2023-12-01,Store_E,Home,Laptop,9,86.29065252319974,Eve,776.6158727087976
2023-08-05,Store_C,Books,Cookbook,4,452.68695582673973,Charlie,1810.747823306959
2023-04-13,Store_E,Home,Laptop,5,338.01211756476266,Diana,1690.0605878238134
2023-07-23,Store_E,Sports,Cookbook,4,377.28045305613796,Alice,1509.1218122245518
2023-01-17,Store_A,Sports,Laptop,5,186.6631426790643,Bob,933.3157133953215
2023-03-28,Store_B,Electronics,Jeans,4,378.5072748531201,Charlie,1514.0290994124805
2023-08-10,Store_E,Books,Chair,2,118.40972207992961,Charlie,236.81944415985922
2023-12-12,Store_C,Electronics,Laptop,6,152.49487062648555,Charlie,914.9692237589134
2023-10-20,Store_D,Home,Tennis,2,144.9654112939056,Diana,289.9308225878112
2023-09-29,Store_A,Home,Mouse,4,448.86276752243486,Bob,1795.4510700897395
2023-09-12,Store_D,Clothing,Shirt,5,458.7253887588892,Charlie,2293.626943794446
2023-07-12,Store_A,Electronics,Cookbook,4,450.1831155244974,Bob,1800.7324620979896
2023-03-03,Store_A,Electronics,Jeans,6,159.77565554390696,Eve,958.6539332634418
2023-08-22,Store_B,Electronics,Novel,4,22.516428349396495,Alice,90.06571339758598
2023-04-20,Store_B,Home,Soccer,1,22.455633724201768,Alice,22.455633724201768
2023-04-11,Store_B,Books,Laptop,3,463.2217887559031,Diana,1389.6653662677093
2023-10-02,Store_D,Books,Mouse,7,326.29226119641993,Charlie,2284.0458283749394
2023-03-11,Store_B,Sports,Lamp,3,189.6044718679225,Bob,568.8134156037676
2023-02-15,Store_C,Electronics,Novel,8,233.3582258414895,Alice,1866.865806731916
2023-06-22,Store_C,Sports,Cookbook,6,270.9969635134957,Alice,1625.981781080974
2023-06-11,Store_B,Sports,Soccer,8,380.3778251058331,Charlie,3043.022600846665
2023-06-29,Store_A,Sports,Laptop,7,308.6533849137607,Diana,2160.5736943963248
2023-12-24,Store_A,Books,Jeans,2,364.64289625724945,Alice,729.2857925144989
2023-12-29,Store_B,Home,Cookbook,4,97.96283882078895,Diana,391.8513552831558
2023-03-25,Store_E,Electronics,Jeans,7,43.408177864377215,Diana,303.85724505064053
2023-06-30,Store_C,Electronics,Lamp,4,48.769578312028216,Bob,195.07831324811286
2023-11-25,Store_C,Sports,Lamp,8,495.0843414847817,Alice,3960.6747318782536
2023-07-21,Store_E,Books,Mouse,3,188.97720438204294,Eve,566.9316131461288
2023-06-27,Store_B,Clothing,Jeans,4,16.993361084646736,Charlie,67.97344433858694
2023-10-21,Store_A,Electronics,Laptop,6,425.7237206645319,Charlie,2554.342323987192
2023-05-07,Store_D,Sports,Novel,5,410.3551863122011,Eve,2051.7759315610056
2023-08-22,Store_C,Home,Soccer,7,496.62285177202034,Diana,3476.3599624041426
2023-07-10,Store_B,Sports,Novel,1,130.47552656963887,Eve,130.47552656963887
2023-02-16,Store_C,Books,Shirt,2,60.97347074790679,Eve,121.94694149581358
2023-09-20,Store_C,Books,Novel,3,473.6355165884221,Charlie,1420.9065497652664
2023-07-22,Store_E,Home,Tennis,4,453.4091561848619,Alice,1813.6366247394476
2023-12-01,Store_E,Home,Novel,1,54.247914302471635,Charlie,54.247914302471635
2023-01-18,Store_C,Sports,Chair,7,155.67036386608365,Charlie,1089.6925470625856
2023-03-07,Store_C,Clothing,Novel,3,25.339266173764813,Eve,76.01779852129444
2023-02-04,Store_D,Electronics,Lamp,3,142.65399052921285,Eve,427.9619715876386
2023-10-08,Store_E,Sports,Cookbook,6,178.58015214285672,Alice,1071.4809128571403
2023-08-03,Store_E,Books,Mouse,5,262.8167050669301,Eve,1314.0835253346506
2023-09-27,Store_B,Sports,Jeans,5,463.4482277737374,Eve,2317.241138868687
2023-06-24,Store_A,Home,Shirt,1,493.4815312367849,Diana,493.4815312367849
2023-12-15,Store_D,Books,Tennis,9,52.44907028740427,Bob,472.0416325866384
2023-10-19,Store_A,Sports,Novel,5,221.9313593994199,Alice,1109.6567969970995
2023-12-31,Store_C,Clothing,Cookbook,5,218.97528701430429,Eve,1094.8764350715214
2023-11-05,Store_E,Books,Jeans,1,325.7838816128834,Eve,325.7838816128834
2023-05-04,Store_B,Sports,Jeans,1,372.2397967806173,Alice,372.2397967806173
2023-07-08,Store_C,Books,Lamp,1,188.00921075695115,Diana,188.00921075695115
2023-11-28,Store_B,Books,Novel,1,103.48746829551985,Alice,103.48746829551985
2023-05-22,Store_C,Clothing,Mouse,2,29.48518529924996,Eve,58.97037059849992
2023-11-16,Store_D,Home,Chair,2,429.26305003736405,Alice,858.5261000747281
2023-10-31,Store_B,Home,Soccer,2,143.47305833494661,Diana,286.94611666989323
2023-09-06,Store_E,Electronics,Lamp,6,430.13775195469105,Diana,2580.826511728146
2023-06-12,Store_D,Sports,Lamp,2,327.66574860042044,Alice,655.3314972008409
2023-05-23,Store_E,Sports,Novel,8,151.3373236819886,Bob,1210.6985894559089
2023-08-11,Store_E,Sports,Tennis,8,396.7668756561539,Diana,3174.135005249231
2023-07-07,Store_E,Sports,Chair,9,375.09480951699254,Bob,3375.8532856529328
2023-06-16,Store_C,Electronics,Soccer,2,468.85164070146317,Diana,937.7032814029263
2023-09-07,Store_D,Electronics,Chair,5,370.2052374813036,Eve,1851.026187406518
2023-02-13,Store_C,Clothing,Chair,1,111.02049680606193,Eve,111.02049680606193
2023-01-31,Store_A,Electronics,Chair,1,201.04343036303123,Diana,201.04343036303123
2023-03-09,Store_D,Clothing,Shirt,6,321.80975897049564,Eve,1930.8585538229738
2023-04-05,Store_B,Clothing,Jeans,1,19.71429786926481,Diana,19.71429786926481
2023-04-08,Store_A,Electronics,Soccer,7,156.0557122715502,Eve,1092.3899859008513
2023-07-29,Store_E,Books,Novel,3,213.41763715300442,Diana,640.2529114590133
2023-01-22,Store_E,Home,Chair,1,289.6344351322962,Bob,289.6344351322962
2023-11-22,Store_D,Home,Chair,9,22.793574506824235,Eve,205.1421705614181
2023-12-28,Store_A,Sports,Mouse,3,192.3757200660054,Charlie,577.1271601980162
2023-09-02,Store_E,Electronics,Jeans,7,157.00142771194746,Eve,1099.0099939836323
2023-04-27,Store_C,Sports,Chair,1,292.21393582641423,Alice,292.21393582641423
2023-04-24,Store_E,Home,Cookbook,9,337.8328294117377,Charlie,3040.4954647056393
2023-04-18,Store_A,Sports,Soccer,5,64.43749030772744,Charlie,322.1874515386372
2023-03-28,Store_C,Sports,Lamp,1,152.02765658864072,Diana,152.02765658864072
2023-11-06,Store_C,Electronics,Novel,8,105.67638536272622,Diana,845.4110829018098
2023-10-21,Store_C,Sports,Chair,6,492.8534817151643,Bob,2957.1208902909857
2023-11-10,Store_B,Sports,Lamp,1,154.62394101777556,Eve,154.62394101777556
2023-12-08,Store_D,Home,Soccer,6,294.15272631728664,Eve,1764.91635790372
2023-05-29,Store_E,Home,Chair,4,391.40232175733706,Eve,1565.6092870293483
2023-05-16,Store_C,Sports,Laptop,1,298.90136429858984,Eve,298.90136429858984
2023-06-04,Store_D,Books,Tennis,6,294.6684114158876,Bob,1768.0104684953255
2023-11-28,Store_E,Books,Lamp,2,401.5038130505549,Charlie,803.0076261011098
2023-12-17,Store_A,Electronics,Cookbook,8,179.98717538612303,Eve,1439.8974030889842
2023-07-22,Store_A,Clothing,Lamp,8,186.6356752336404,Eve,1493.0854018691232
2023-02-10,Store_E,Books,Laptop,7,151.36680534802426,Eve,1059.56763743617
2023-09-03,Store_A,Sports,Cookbook,8,133.28343226307845,Eve,1066.2674581046276
2023-01-01,Store_C,Electronics,Soccer,1,180.3083701112963,Eve,180.3083701112963
2023-07-24,Store_D,Books,Mouse,9,288.35233540379124,Eve,2595.171018634121
2023-07-09,Store_E,Home,Shirt,5,201.03818621608318,Diana,1005.1909310804159
2023-12-14,Store_C,Sports,Mouse,2,372.9466449055107,Alice,745.8932898110214
2023-06-08,Store_C,Sports,Soccer,2,184.7869664809451,Charlie,369.5739329618902
2023-07-19,Store_D,Clothing,Lamp,6,492.2607323379562,Eve,2953.5643940277373
2023-10-14,Store_D,Clothing,Cookbook,7,326.5891616544034,Bob,2286.124131580824
2023-08-18,Store_D,Clothing,Chair,5,389.94744743943187,Bob,1949.7372371971594
2023-07-05,Store_C,Sports,Jeans,3,302.94199363532175,Alice,908.8259809059653
2023-08-29,Store_C,Home,Soccer,1,163.28040948315405,Alice,163.28040948315405
2023-10-07,Store_B,Clothing,Chair,3,445.996695402023,Charlie,1337.990086206069
2023-09-26,Store_E,Sports,Cookbook,7,475.01488955544175,Charlie,3325.1042268880924
2023-01-05,Store_E,Electronics,Jeans,9,63.18949701890624,Alice,568.7054731701561
2023-10-31,Store_E,Sports,Cookbook,2,92.77974610451969,Charlie,185.55949220903938
2023-08-30,Store_B,Electronics,Novel,1,196.67408894764347,Bob,196.67408894764347
2023-07-03,Store_C,Home,Tennis,3,147.05881891046513,Eve,441.17645673139543
2023-08-17,Store_D,Sports,Cookbook,4,44.77845020255812,Diana,179.11380081023248
2023-03-19,Store_A,Sports,Soccer,3,117.79188239640519,Eve,353.37564718921556
2023-04-11,Store_D,Sports,Shirt,2,474.46002342565714,Alice,948.9200468513143
2023-07-05,Store_E,Home,Mouse,8,94.05379896707993,Eve,752.4303917366394
2023-01-24,Store_B,Clothing,Shirt,3,344.7768396096494,Charlie,1034.3305188289482
2023-07-15,Store_E,Sports,Jeans,8,12.175351513883928,Bob,97.40281211107143
2023-06-25,Store_C,Electronics,Tennis,9,166.40490491158434,Charlie,1497.644144204259
2023-02-20,Store_A,Electronics,Chair,2,328.73215847555554,Charlie,657.4643169511111
2023-12-08,Store_C,Home,Mouse,2,208.5723220863189,Eve,417.1446441726378
2023-06-08,Store_E,Books,Mouse,7,207.56854727554116,Eve,1452.979830928788
2023-05-11,Store_C,Clothing,Mouse,7,88.56436865429686,Diana,619.9505805800779
2023-09-02,Store_D,Home,Laptop,2,13.817698355388645,Alice,27.63539671077729
2023-09-10,Store_B,Electronics,Chair,7,309.1222146750361,Bob,2163.855502725253
2023-06-29,Store_A,Electronics,Chair,2,54.86321204447165,Charlie,109.7264240889433
2023-04-23,Store_E,Sports,Lamp,8,54.25480577940628,Eve,434.03844623525026
2023-08-31,Store_E,Books,Shirt,9,374.26321014005885,Diana,3368.3688912605294
2023-06-21,Store_B,Clothing,Tennis,9,391.4915971602507,Diana,3523.4243744422565
2023-09-27,Store_D,Books,Tennis,2,51.37556773243562,Bob,102.75113546487124
2023-07-18,Store_B,Sports,Jeans,5,398.18111646754477,Bob,1990.905582337724
2023-10-03,Store_C,Books,Jeans,6,20.62841645450194,Bob,123.77049872701164
2023-02-28,Store_D,Books,Cookbook,9,263.50453258218295,Alice,2371.5407932396465
2023-02-04,Store_E,Home,Jeans,9,279.163411772294,Bob,2512.4707059506463
2023-04-07,Store_A,Clothing,Tennis,8,104.18301677926951,Charlie,833.4641342341561
2023-02-21,Store_A,Home,Mouse,1,431.83496735180574,Charlie,431.83496735180574
2023-09-24,Store_C,Clothing,Mouse,7,107.82369624919727,Eve,754.7658737443809
2023-04-16,Store_C,Clothing,Tennis,9,294.4471924470748,Alice,2650.0247320236736
2023-05-31,Store_D,Books,Soccer,5,456.79557507598184,Eve,2283.977875379909
2023-09-20,Store_C,Home,Shirt,1,137.38073223684128,Charlie,137.38073223684128
2023-03-28,Store_B,Clothing,Chair,9,441.5830383255295,Eve,3974.247344929766
2023-03-22,Store_C,Clothing,Shirt,2,391.3882534459071,Eve,782.7765068918142
2023-10-18,Store_C,Home,Lamp,3,335.5488996045146,Bob,1006.6466988135437
2023-12-06,Store_D,Electronics,Soccer,3,258.32863262392766,Charlie,774.985897871783
2023-12-24,Store_D,Sports,Mouse,4,37.4856255336895,Bob,149.942502134758
2023-05-03,Store_B,Books,Jeans,8,133.70280935606368,Eve,1069.6224748485095
2023-10-09,Store_B,Electronics,Novel,4,250.06356761424698,Eve,1000.2542704569879
2023-08-27,Store_B,Sports,Cookbook,1,222.81340601422872,Bob,222.81340601422872
2023-01-20,Store_D,Clothing,Novel,8,228.24003096988938,Alice,1825.920247759115
2023-09-11,Store_A,Books,Mouse,3,492.2283311486747,Charlie,1476.6849934460242
2023-08-26,Store_C,Clothing,Lamp,7,108.79386052871166,Alice,761.5570237009816
2023-05-25,Store_B,Home,Soccer,7,469.7601262561386,Diana,3288.3208837929706
2023-11-10,Store_A,Books,Lamp,1,376.523264876606,Charlie,376.523264876606
2023-06-23,Store_C,Sports,Tennis,6,15.15049322573366,Bob,90.90295935440196
2023-06-14,Store_A,Electronics,Mouse,4,310.8137597649427,Bob,1243.2550390597708
2023-12-21,Store_B,Clothing,Novel,9,345.9732441947787,Alice,3113.7591977530083
2023-08-05,Store_D,Sports,Mouse,6,138.44384261297225,Eve,830.6630556778334
2023-10-14,Store_D,Clothing,Cookbook,1,196.25740091148205,Alice,196.25740091148205
2023-08-26,Store_A,Home,Novel,7,15.367809018161646,Charlie,107.57466312713152
2023-05-20,Store_E,Home,Cookbook,4,394.801032538048,Bob,1579.204130152192
2023-02-25,Store_B,Clothing,Lamp,8,130.5931567661366,Eve,1044.7452541290927
2023-09-21,Store_C,Books,Laptop,3,149.73953126772392,Eve,449.21859380317176
2023-10-07,Store_A,Sports,Tennis,3,261.21184163922845,Diana,783.6355249176854
2023-01-09,Store_A,Books,Tennis,1,474.0028171857664,Charlie,474.0028171857664
2023-01-22,Store_B,Home,Lamp,3,308.85944260197147,Bob,926.5783278059143
2023-05-07,Store_B,Clothing,Tennis,2,326.29396952181986,Diana,652.5879390436397
2023-11-12,Store_D,Clothing,Chair,4,187.23312838554915,Alice,748.9325135421966
2023-08-18,Store_B,Clothing,Shirt,6,86.25077588390032,Diana,517.5046553034019
2023-11-04,Store_A,Books,Jeans,8,482.20117151687515,Eve,3857.609372135001
2023-09-18,Store_B,Sports,Cookbook,2,126.46160580485375,Diana,252.9232116097075
2023-02-27,Store_E,Electronics,Shirt,1,158.6230791337018,Charlie,158.6230791337018
2023-09-21,Store_B,Home,Shirt,9,408.0246307926158,Alice,3672.2216771335425
2023-11-06,Store_C,Clothing,Tennis,7,39.185845982870475,Bob,274.3009218800933
2023-07-02,Store_C,Clothing,Chair,6,248.13033138646304,Eve,1488.7819883187783
2023-12-16,Store_D,Books,Chair,8,73.36607351624423,Eve,586.9285881299538
2023-08-11,Store_A,Clothing,Lamp,6,205.620760487253,Alice,1233.724562923518
2023-06-18,Store_B,Books,Lamp,9,446.13355248782665,Charlie,4015.20197239044
2023-10-13,Store_A,Books,Shirt,5,336.19339463927463,Diana,1680.9669731963731
2023-03-07,Store_B,Clothing,Lamp,9,26.204165722920404,Bob,235.83749150628364
2023-01-14,Store_B,Books,Jeans,5,220.41708837368012,Alice,1102.0854418684005
2023-09-09,Store_C,Sports,Laptop,5,133.42158261212393,Alice,667.1079130606197
2023-05-17,Store_C,Home,Jeans,6,483.5040862530831,Bob,2901.024517518498
2023-01-07,Store_C,Clothing,Tennis,3,308.56838696182973,Alice,925.7051608854892
2023-09-04,Store_C,Clothing,Chair,6,292.8946063365866,Bob,1757.3676380195197
2023-12-18,Store_C,Electronics,Tennis,3,339.72035134963465,Diana,1019.1610540489039
2023-07-01,Store_D,Home,Jeans,6,313.68246031103064,Diana,1882.094761866184
2023-11-04,Store_E,Clothing,Shirt,8,269.76634374716417,Diana,2158.1307499773134
2023-02-03,Store_E,Home,Shirt,3,101.13923207016629,Alice,303.4176962104989
2023-03-11,Store_C,Sports,Mouse,5,234.57641324507628,Bob,1172.8820662253813
2023-04-13,Store_A,Electronics,Jeans,3,438.9792724573996,Alice,1316.9378173721989
2023-09-08,Store_C,Books,Soccer,1,85.2890504625137,Diana,85.2890504625137
2023-10-15,Store_A,Electronics,Mouse,2,196.5954105391175,Diana,393.190821078235
2023-06-28,Store_C,Sports,Novel,4,196.46937615764676,Eve,785.877504630587
2023-12-08,Store_A,Home,Cookbook,3,111.92131403800926,Bob,335.76394211402777
2023-01-12,Store_B,Books,Novel,4,125.7622886820887,Alice,503.0491547283548
2023-11-01,Store_C,Books,Shirt,5,433.03462576611054,Alice,2165.1731288305527
2023-06-05,Store_D,Home,Chair,4,473.45952026447355,Alice,1893.8380810578942
2023-08-18,Store_C,Books,Chair,2,174.08599295061308,Alice,348.17198590122615
2023-10-16,Store_D,Electronics,Jeans,5,171.17927740603912,Alice,855.8963870301956
2023-12-20,Store_B,Clothing,Tennis,6,227.66517573072076,Eve,1365.9910543843246
2023-04-18,Store_D,Home,Mouse,1,99.25876914835509,Alice,99.25876914835509
2023-08-03,Store_A,Sports,Chair,3,389.3075247924304,Eve,1167.9225743772913
2023-10-18,Store_E,Books,Novel,3,12.626926413606935,Charlie,37.8807792408208
2023-02-01,Store_A,Sports,Mouse,4,239.33413679083216,Alice,957.3365471633286
2023-08-10,Store_B,Clothing,Laptop,1,352.62625634027756,Diana,352.62625634027756
2023-09-08,Store_A,Electronics,Lamp,7,278.52889655114785,Bob,1949.702275858035
2023-05-16,Store_B,Clothing,Mouse,5,89.55803770248865,Diana,447.79018851244325
2023-04-30,Store_D,Books,Mouse,4,228.20156627182732,Charlie,912.8062650873093
2023-10-04,Store_C,Clothing,Tennis,9,99.96903973786924,Diana,899.7213576408232
2023-08-12,Store_A,Clothing,Tennis,3,23.774302311528054,Charlie,71.32290693458415
2023-09-17,Store_C,Home,Soccer,5,176.37508714282657,Bob,881.8754357141329
2023-07-30,Store_E,Clothing,Lamp,4,457.1998838792242,Diana,1828.7995355168969
2023-01-20,Store_E,Sports,Shirt,2,455.69136013628145,Alice,911.3827202725629
2023-12-22,Store_E,Home,Soccer,5,192.18748563123845,Eve,960.9374281561923
2023-10-15,Store_E,Sports,Shirt,3,447.6801028785317,Charlie,1343.0403086355952
2023-11-23,Store_C,Books,Lamp,9,85.12445107085101,Bob,766.1200596376591
2023-05-02,Store_E,Sports,Lamp,3,218.36610914202825,Bob,655.0983274260848
2023-02-09,Store_D,Home,Novel,6,319.4342951821077,Alice,1916.6057710926461
2023-12-21,Store_D,Electronics,Chair,8,461.7926034621925,Diana,3694.34082769754
2023-07-29,Store_C,Sports,Shirt,3,322.96470716320385,Bob,968.8941214896115
2023-08-01,Store_B,Sports,Mouse,9,256.63784865070886,Eve,2309.7406378563796
2023-08-28,Store_B,Electronics,Mouse,8,346.0624832812153,Alice,2768.4998662497223
2023-03-25,Store_C,Electronics,Lamp,3,308.8822267330797,Alice,926.646680199239
2023-05-04,Store_B,Home,Chair,9,272.70372948642256,Diana,2454.333565377803
2023-09-13,Store_A,Electronics,Laptop,4,43.85437428590157,Eve,175.41749714360628
2023-08-26,Store_E,Sports,Soccer,3,253.02941220464365,Alice,759.0882366139309
2023-12-23,Store_D,Home,Novel,9,410.9497364407655,Eve,3698.547627966889
2023-08-04,Store_C,Home,Lamp,8,147.75243146982038,Eve,1182.019451758563
2023-05-10,Store_A,Home,Chair,2,115.83757657897334,Alice,231.67515315794668
2023-09-02,Store_C,Electronics,Chair,8,451.8010988988557,Diana,3614.4087911908455
2023-07-12,Store_B,Clothing,Soccer,6,459.4289627636719,Alice,2756.5737765820313
2023-04-22,Store_C,Clothing,Chair,2,216.36465752533118,Alice,432.72931505066236
2023-01-09,Store_E,Books,Jeans,4,232.62516039641838,Diana,930.5006415856735
2023-01-03,Store_D,Sports,Novel,1,450.71716298473257,Diana,450.71716298473257
2023-08-09,Store_A,Clothing,Laptop,9,392.9636629953554,Eve,3536.6729669581982
2023-07-02,Store_A,Books,Mouse,3,439.4145156348843,Diana,1318.243546904653
2023-05-07,Store_A,Clothing,Tennis,4,327.9172032653153,Alice,1311.6688130612613
2023-05-23,Store_E,Books,Lamp,3,80.89612825325321,Bob,242.68838475975963
2023-08-16,Store_E,Sports,Jeans,1,420.155912020383,Charlie,420.155912020383
2023-09-04,Store_C,Electronics,Soccer,3,182.89021989726612,Diana,548.6706596917984
2023-10-26,Store_D,Books,Novel,1,265.2582163463485,Diana,265.2582163463485
2023-02-17,Store_D,Home,Chair,5,216.99681085566473,Diana,1084.9840542783236
2023-06-10,Store_C,Home,Shirt,6,199.62650885554302,Bob,1197.759053133258
2023-05-30,Store_C,Clothing,Novel,1,155.17019224056168,Charlie,155.17019224056168
2023-02-28,Store_E,Electronics,Lamp,4,30.207843547381525,Charlie,120.8313741895261
2023-04-30,Store_D,Clothing,Jeans,2,215.3854985253434,Alice,430.7709970506868
2023-05-04,Store_B,Clothing,Shirt,7,37.55087844731703,Diana,262.85614913121924
2023-05-20,Store_C,Home,Jeans,2,173.8977968020476,Eve,347.7955936040952
2023-09-26,Store_C,Home,Novel,6,358.21473146943373,Diana,2149.2883888166025
2023-09-01,Store_C,Electronics,Novel,2,419.7073320854754,Diana,839.4146641709508
2023-09-08,Store_C,Clothing,Mouse,8,296.6150951123497,Bob,2372.9207608987977
2023-11-02,Store_D,Sports,Novel,7,331.08546136925247,Diana,2317.598229584767
2023-10-16,Store_C,Books,Cookbook,6,286.35591140258504,Eve,1718.1354684155103
2023-12-01,Store_A,Home,Chair,6,405.90588625774166,Alice,2435.43531754645
2023-11-01,Store_B,Electronics,Jeans,7,366.56367688465093,Bob,2565.9457381925567
2023-02-16,Store_A,Books,Cookbook,3,26.734249690488724,Eve,80.20274907146617
2023-07-14,Store_A,Clothing,Novel,9,350.8265900134712,Diana,3157.439310121241
2023-02-16,Store_E,Sports,Chair,4,379.57527060410956,Alice,1518.3010824164382
2023-02-06,Store_B,Books,Novel,9,26.389609962461332,Bob,237.50648966215198
2023-01-29,Store_E,Clothing,Shirt,8,241.54400106093,Diana,1932.35200848744
2023-12-24,Store_C,Electronics,Novel,8,380.48431287539387,Alice,3043.874503003151
2023-01-07,Store_C,Clothing,Cookbook,3,299.6371127177976,Bob,898.9113381533928
2023-06-30,Store_C,Home,Cookbook,2,204.98908208532487,Eve,409.97816417064973
2023-08-13,Store_A,Electronics,Chair,2,483.9954817484391,Charlie,967.9909634968782
2023-05-28,Store_D,Sports,Jeans,7,25.604265174528166,Charlie,179.22985622169716
2023-07-03,Store_E,Books,Tennis,6,72.29846069127568,Eve,433.79076414765404
2023-02-20,Store_E,Home,Shirt,3,304.18466656451034,Diana,912.5539996935311
2023-10-08,Store_D,Home,Lamp,1,133.16385560892587,Eve,133.16385560892587
2023-07-06,Store_C,Electronics,Shirt,4,212.9518667129329,Eve,851.8074668517316
